model,file_path,domain,cer,wer,ref,hyp
deepgram_nova3,/class_lecture/class_onnorokom_105_d_2.wav,class_lecture,0.01694915254237288,0.08333333333333333,এই যে ফরমুলা দুইটা শিখলাম এই দুইটা ব্যবহার করে একটা অংক করব,"এই যে ফর্মুলা দুইটা শিখলাম, এই দুইটা ব্যবহার করে একটা অংক করব."
deepgram_nova3,/class_lecture/class_onnorokom_108_d_25.wav,class_lecture,0.06666666666666667,0.15384615384615385,এবং তখন যখন সে অনেক সফল হবে সে একটা হইত ইন্টারভিউ দিবে কোথাও,এবং তখন যখন সে অনেক সফল হবে সে একটাই তো ইন্টারভিউ দিবে কোথাও
deepgram_nova3,/class_lecture/class_onnorokom_107_d_65.wav,class_lecture,0.08045977011494253,0.17647058823529413,শেষ বেগও হতে পারে কিভাবে এতটুকু গণনা করলে এটা শেষ বেগ আবার এতটুকু গণনা করলে কিন্তু এইটা,"শেষ ভাগে হতে পারে, কীভাবে? এতটুকু গণনা করলে এটা শেষ ব্যাগ, আবার এতটুকু গণনা করলে কিন্তু এইটা"
deepgram_nova3,/class_lecture/class_onnorokom_101_d_18.wav,class_lecture,0.1188118811881188,0.4117647058823529,সুষম ত্বরণ বলেছে ভালো হয়েছে আদার ওয়াইজ এই ফর্মুলাগুলো আমরা ব্যবহার করতে পারতাম না তাহলে সুষম ত্বরণে,"সুষমতরণ বলেছে ভালো হয়ে যাচ্ছে, আদারওয়াইজ এই ফর্মুলাগুলো আমরা ব্যবহার করতে পারতাম না। তাহলে সুষমতরণে"
deepgram_nova3,/class_lecture/class_onnorokom_105_d_82.wav,class_lecture,0.5384615384615384,0.5,বিজ্ঞানীরা এই,বিজ্ঞানীরা এই সন্তান।
deepgram_nova3,/class_lecture/class_onnorokom_105_d_146.wav,class_lecture,0.25,0.3333333333333333,তাহলে এরা এইভাবে,তাহলে এরা এইভাবে আছে।
deepgram_nova3,/class_lecture/class_onnorokom_105_d_185.wav,class_lecture,0.8,1.0,যে ভেক্টর থাকবে,"সিটের একটা থাকবে, এডি।"
deepgram_nova3,/class_lecture/class_onnorokom_105_d_92.wav,class_lecture,0.30303030303030304,0.42857142857142855,এই বল প্রয়োগ করলেই যে বস্তু করবে,বল ব্রেক করলেই যে বস্তু ঘুরবে?
deepgram_nova3,/class_lecture/class_onnorokom_105_d_153.wav,class_lecture,0.6086956521739131,0.8,এভাবে যদি রাখ এখান থেকে,এভাবে যদি রাগ হয় এখান থেকে খেতে হবে।
deepgram_nova3,/class_lecture/class_onnorokom_107_d_9.wav,class_lecture,0.2154696132596685,0.2972972972972973,তোমরা সেটাও দেখে নিতে পারো বইতে করা আছে এইভাবে এস ইকুয়াল টু ইউ প্লাস ভি বাই টু ইনটু টি অ্যা এইটা ব্যবহার করার পিছনে  অ্যা একটা যুক্তি হতে পারে যে আমার দরকার হচ্ছে এই বেগটা শেষ বেগটা,সেটাও দেখে নিতে পারো বইতে করা আছে এভাবে es ইউ প্লাস ভি বাই 2 ইনটু টি এটা ব্যবহার করার পিছনে একটা যুক্তি হতে পারে যে আমার দরকার হচ্ছে এই ব্যাগটা শেষ ব্যাগটা
deepgram_nova3,/class_lecture/class_onnorokom_105_d_39.wav,class_lecture,0.0,0.0,ওয়ান স্কয়ার,ওয়ান স্কয়ার
deepgram_nova3,/class_lecture/class_onnorokom_105_d_102.wav,class_lecture,0.3,0.2,তাহলে এটা যদি এফ হয়,"এটা যদি এফ হয়,"
deepgram_nova3,/class_lecture/class_onnorokom_107_d_35.wav,class_lecture,0.015151515151515152,0.09090909090909091,আঃ এরপর আমি দৌড়ালাম দৌড়ালাম দৌড়াতে দৌড়াতে যাত্রা আমি শেষ করলাম,আর এরপর আমি দৌড়ালাম দৌড়ালাম দৌড়াতে দৌড়াতে যাত্রা আমি শেষ করলাম
deepgram_nova3,/class_lecture/class_onnorokom_101_d_44.wav,class_lecture,0.10580204778156997,0.234375,ডিভাইডেড বাই ২৪০ এর ক্সয়ার ইন্টু টি ওয়ান ছিলো এই টাইমটা টি ওয়ান ছিলো ২৪০ ২৪০ ২৪০ এর ক্সয়ার ভাগ করলে নিচে ২৪০ এটা দিয়ে এটাকে ভাগ করো এটা এটা  কাটাকাটি যাবে নিচে বারো উপরে ১০০ আ চার দিয়ে ভাগ করলে ৫০ বাই ৬ মানে যা হোক তোমরা ভাগ করে নিও আরকি কত হয় যেটা হয় হবে ভাগ করলে যা আসে এইটা হচ্ছে বেগ,ডিভাইডেড বাই 240 এর স্কয়ার ইনটু টি ওয়ান ছিল এই টাইমটা টি ওয়ান ছিল 240 240 এর স্কয়ার ভাগ করলে নিচে 240 এটা দিয়ে এটাকে ভাগ করো এটা কাটাকাটি যাবে খুব নিচে 12 উপরে 100 চার দিয়ে ভাগ করলে 50 বাই ছয় মানে যা হোক তোমরা ভাগ করে নিও আর কি কত হয় যে এটা হয় হবে ভাগ করলে যা আসে এইটা হচ্ছে বেগ
deepgram_nova3,/class_lecture/class_onnorokom_105_d_194.wav,class_lecture,0.34615384615384615,0.42857142857142855,তাহলে বি এর থেকে এ এর দিকে,তাহলে বি থেকে এর দিকে আছে।
deepgram_nova3,/class_lecture/class_onnorokom_107_d_7.wav,class_lecture,0.15719063545150502,0.4925373134328358,তাহলে এখানে আসে এস ইকুয়াল টু ইউ টি তুমি বলবা ভাইয়া সমবেগে গেলে আমরা মাত্র দেখলাম এস ইকুয়াল টু ভি টি আপনি লিখলেন এস ইকুয়াল টু ইউ টি আমি বলব ইউ টি ভি টি এক্ষেত্রে একই কথা কারণ যেহেতু ত্বরণ শূন্য কাজেই আদিবেগ যে কথা শেষবেগ ও এক ই কথা ইউ ভি এক ই কথা সো আমি চাইলে এস ইকুয়াল টু ভি টি ও লিখে দিতে পারি,তাহলে এখানে আসে এ সি ইউটি। তুমি বলবা ভাইয়া সমবেগে গেলে আমরা মাত্র দেখলাম এ সি কোয়াল্ট ভিটি আপনি লিখলেন এ সি কোয়াল্ট ইউটি। আমি বলব ইউটি ভিটি এক্ষেত্রে একই কথা কারণ যেহেতু ত্বরণ শূন্য কাজেই আদিবেগ যে কথা শেষ বেগে একই কথা ইউভি একই কথা সো আমি চাইলে এসিকিউ ভিডিও লিখে দিতে পারি
deepgram_nova3,/class_lecture/class_onnorokom_101_d_39.wav,class_lecture,0.0,0.0,ত্বরণ আমরা পেয়ে গেলাম,ত্বরণ আমরা পেয়ে গেলাম।
deepgram_nova3,/class_lecture/class_onnorokom_105_d_131.wav,class_lecture,0.0,0.0,সরি ক্রস গুণন করব,"সরি, ক্রস গুণন করব।"
deepgram_nova3,/class_lecture/class_onnorokom_105_d_171.wav,class_lecture,0.05405405405405406,0.375,সেইটা থেকে পরে যে ভেক্টর টা আছে সেইটা,"সেইটার থেকে পরে যে ভেক্টরটা আছে, সেইটা"
deepgram_nova3,/class_lecture/class_onnorokom_108_d_6.wav,class_lecture,0.011764705882352941,0.0625,আর স্টুডেন্টদেরকে এটা ফ্রী দিতাম কিন্তু শর্ত ছিল যে যাকে আমরা একটা যে একটা ভিডিও নিবে,আর স্টুডেন্টদেরকে এটা ফ্রি দিতাম কিন্তু শর্ত ছিল যে যাকে আমরা একটা যে একটা ভিডিও নিবে
deepgram_nova3,/class_lecture/class_onnorokom_105_d_166.wav,class_lecture,0.14893617021276595,0.25,তাহলে এইভাবে এখন আমি স্ক্রটাকে আগে স্থাপন করলাম,এইভাবে এখন আমি স্ক্রুটাকে আগে স্থাপন করলাম।
deepgram_nova3,/class_lecture/class_onnorokom_105_d_78.wav,class_lecture,0.5,0.5,তো এখন,এখন
deepgram_nova3,/class_lecture/class_onnorokom_105_d_58.wav,class_lecture,0.2222222222222222,0.25,আরো ইজিলি করা যায়,এটা আরো ইজিলি করা যায়।
deepgram_nova3,/class_lecture/class_onnorokom_105_d_30.wav,class_lecture,0.0,0.0,বি মানে হচ্ছে বি ভেক্টরের মান,বি মানে হচ্ছে বি ভেক্টরের মান.
deepgram_nova3,/class_lecture/class_onnorokom_105_d_28.wav,class_lecture,0.0,0.0,আর এর সাথে এখানে লাগবে এ আর বি,আর এর সাথে এখানে লাগবে এ আর বি।
deepgram_nova3,/class_lecture/class_onnorokom_101_d_5.wav,class_lecture,0.030303030303030304,0.3333333333333333,আমরা এখানে ভি কে ভ্যানিশ করেছিলাম,আমরা এখানে ভিকে ভ্যানিশ করেছিলাম।
deepgram_nova3,/class_lecture/class_onnorokom_105_d_49.wav,class_lecture,0.03225806451612903,0.2,এটাও ক্যালকুলেটরে বের হয়ে যাবে,এটা ক্যালকুলেটরে বের হয়ে যাবে.
deepgram_nova3,/class_lecture/class_onnorokom_107_d_13.wav,class_lecture,0.05357142857142857,0.07692307692307693,ইউ জানা আছে তাহলে  তুমি যদি এস ওয়ান ইউ এবং টি ওয়ান  বসাও,জানা আছে তাহলে তুমি যদি এস ওয়ান ইউ এবং টি ওয়ান বসাও
deepgram_nova3,/class_lecture/class_onnorokom_108_d_33.wav,class_lecture,0.047619047619047616,0.2631578947368421,তোমরা এই ভিডিওর যে ডেসক্রিপশন ওখানে গেলে লিংক এবং প্রোমো কোড টা খুজে পাবে তাহলে মেয়াদ থাকা পর্যন্ত তোমরা,তোমরা এই ভিডিওর যে ডেসক্রিপশন ওখানে গেলে লিঙ্ক এবং প্রমো কোডটা খুঁজে পাবে তাহলে মেয়াদ থাকা পর্যন্ত তোমরা
deepgram_nova3,/class_lecture/class_onnorokom_107_d_73.wav,class_lecture,0.10625,0.38461538461538464,তাইলে আমি যদি এতটুকু গণনা করতে চাই দ্যাট ইজ এস ওয়ানের জন্য যদি ফরমুলা লিখি তাহলে ইউ আদিবেগ ভি শেষবেগ আবার আমি যদি এতটুকু গণনা করতে চাই এস টুর জন্য যে অংশটা সে সমবেগে চলে সে অংশের জন্য এটা আদিবেগ এটা শেষবেগ এবং এই ক্ষেত্রে আদি বেগের মান যা  শেষ বেগের মান ও তাই যেহেতু ত্বরণ ছিল শুন্য কাজেই পরবর্তী তোমরা যত গুলো অঙ্ক করবে,"তাহলে আমি যদি এতটুকু গণনা করতে চাই, that is as ওয়ান এর জন্য যদি ফর্মুলা লিখি, তাহলে ইউ আদিবেগ, ভি শেষ বেগ. আবার আমি যদি এতটুকু গণনা করতে চাই as টু এর জন্য যে অংশটা সে সমাবেগে চলে, সে অংশের জন্য এটা আদিবেগ, এটা শেষ বেগ এবং এই ক্ষেত্রে আদিবেগের মানজা শেষ বেগের মানতায় যেহেতু ত্বরণ ছিল শূন্য কাজেই পরবর্তী তোমরা যত গুঁড়ো অংক করবে"
deepgram_nova3,/class_lecture/class_onnorokom_105_d_51.wav,class_lecture,0.10638297872340426,0.4444444444444444,তো দেখ এই মাত্র যেহেতু অঙ্কটা আমরা দেখলাম কাজেই,"দেখো, এইমাত্র যেহেতু অঙ্কটা আমরা দেখলাম, কাজেই"
deepgram_nova3,/documentary/documentary_22_d_66.wav,documentary,0.05263157894736842,0.3333333333333333,বাবার আস্তানার দিকে,বাবা আস্তানার দিকে।
deepgram_nova3,/documentary/documentary_21_d_120.wav,documentary,0.0,0.0,না হতেন,"না, হতেন।"
deepgram_nova3,/documentary/documentary_21_d_223.wav,documentary,0.022727272727272728,0.14285714285714285,ইনজেকশন দেওয়ার পর হিটলারের মাতার মৃত্যু ঘটে,ইনজেকশন দেয়ার পর হিটলারের মাতার মৃত্যু ঘটে।
deepgram_nova3,/documentary/documentary_21_d_125.wav,documentary,0.0,0.0,ইতিহাসের স্টুডেন্ট হিসেবে,ইতিহাসের স্টুডেন্ট হিসেবে।
deepgram_nova3,/documentary/documentary_21_d_23.wav,documentary,0.14285714285714285,0.6666666666666666,কি কি করেছিলেন,কী কী করেছিলেন?
deepgram_nova3,/documentary/documentary_22_d_185.wav,documentary,0.0,0.0,ফিরছি একটা বিরতির পর,ফিরছি একটা বিরতির পর
deepgram_nova3,/documentary/documentary_22_d_31.wav,documentary,0.028985507246376812,0.09090909090909091,চিকিৎসকের কাছে আমরা জানতে চেয়েছিলাম তিনি এই ওষুধ লিখে দিয়েছিলেন কেন,চিকিৎসকের কাছে আমরা জানতে চেয়েছিলাম তিনি এই ঔষধ লিখে দিয়েছিলেন কেন
deepgram_nova3,/documentary/documentary_21_d_208.wav,documentary,0.2,0.5,নাজি পার্টির চিহ্ন হিসেবে,নাড়চি পাটির চিহ্ন হিসেবে।
deepgram_nova3,/documentary/documentary_21_d_348.wav,documentary,0.0,0.0,সেই মতামতটিও জানিও,সেই মতামতটিও জানিও।
deepgram_nova3,/documentary/documentary_21_d_323.wav,documentary,0.0625,0.3333333333333333,হিটলার নিজো হাতে নিজেকে গুলি করে,হিটলার নিজ হাতে নিজকে গুলি করে?
deepgram_nova3,/documentary/documentary_22_d_225.wav,documentary,0.013333333333333334,0.08333333333333333,সরাসরি ক্যামেরা নিয়ে হাজির হলো টিম থ্রি সিক্সটি ডিগ্রি ক্যামেরার সামনে এলেন ফকির বাবা দরবারের প্রধান মহিউদ্দিন চৌধুরী ওনাকে নিয়ে অনেক রকম ব্যবসা হয়,সরাসরি ক্যামেরা নিয়ে হাজির হলো ডিম থ্রি সিক্সটি ডিগ্রি. ক্যামেরার সামনে এলেন ফকির বাবা দরবারের প্রধান মহিউদ্দিন চৌধুরী. উনাকে নিয়ে অনেক রকম ব্যবসা হয়.
deepgram_nova3,/documentary/documentary_22_d_135.wav,documentary,0.20833333333333334,0.4,একটা ৫ তালা বাড়ির মালিক,একটা পাঁচতলা বাড়ির মালিক।
deepgram_nova3,/documentary/documentary_21_d_361.wav,documentary,0.03333333333333333,0.16666666666666666,আর কি বলব মোটামুটি সবকিছুই শেষ,আর কি বলো মোটামুটি সবকিছুই শেষ?
deepgram_nova3,/documentary/documentary_22_d_198.wav,documentary,0.0,0.0,একজন বাকি তার নাম,একজন বাকি তার নাম
deepgram_nova3,/documentary/documentary_21_d_286.wav,documentary,0.0,0.0,নানান জায়গা,নানান জায়গা।
deepgram_nova3,/documentary/documentary_21_d_221.wav,documentary,0.6923076923076923,1.0,হয়েছিলেন তখন,"তিনি তার হয়েছিলেন, তখন।"
deepgram_nova3,/documentary/documentary_25_d_6.wav,documentary,0.0,0.0,আজ কয়েকটি প্রয়োজনীয় সাইকোলজিকাল ফ্যাক্ট জানাবো যা আপনার নিত্যদিনের জীবনযাত্রায় সহায়ক হবে,আজ কয়েকটি প্রয়োজনীয় সাইকোলজিকাল ফ্যাক্ট জানাবো যা আপনার নিত্যদিনের জীবনযাত্রায় সহায়ক হবে.
deepgram_nova3,/documentary/documentary_22_d_200.wav,documentary,0.06,0.3,তিনি অবশ্য কাপড় চোপড় পরতে খুব একটা পছন্দ করেন না,তিনি অবশ্য কাপড়চোপড় পড়তে খুব একটা পছন্দ করেন না
deepgram_nova3,/documentary/documentary_21_d_156.wav,documentary,0.0,0.0,আর্মি হসপিটালে,আর্মি হসপিটালে।
deepgram_nova3,/documentary/documentary_21_d_128.wav,documentary,0.5555555555555556,0.5,মারা যান ১৯০৩ সালে,মারা যান উনিশশো তিন সালে।
deepgram_nova3,/documentary/documentary_21_d_310.wav,documentary,0.0,0.0,পরবর্তী সময়ে রুশ যখন হামলা করে,"পরবর্তী সময়ে রুশ যখন হামলা করে,"
deepgram_nova3,/documentary/documentary_21_d_359.wav,documentary,0.0125,0.07142857142857142,আমরা যখনই ভিডিও আপলোড করব সবার প্রথম সবার আগে তোমাদের কাছে নোটিফিকেশন পৌঁছে যাবে,আমরা যখনই ভিডিও আপলোড করবো সবার প্রথম সবার আগে তোমাদের কাছে নোটিফিকেশন পৌঁছে যাবে
deepgram_nova3,/documentary/documentary_21_d_347.wav,documentary,0.0,0.0,যে হিটলার কেমন,যে হিটলার কেমন?
deepgram_nova3,/documentary/documentary_21_d_170.wav,documentary,0.0,0.0,খুবই শোকাহত হন,খুবই শোকাহত হন।
deepgram_nova3,/documentary/documentary_25_d_36.wav,documentary,0.0,0.0,আপনি যদি জিজ্ঞেস করেন সে আপনার কাজটি করে দিতে পারবে কিনা,আপনি যদি জিজ্ঞেস করেন সে আপনার কাজটি করে দিতে পারবে কিনা?
deepgram_nova3,/documentary/documentary_25_d_50.wav,documentary,0.18,0.2222222222222222,ফ্যাক্ট নম্বর ১৩ জীবনে যখনই কোন অবস্থায় নার্ভাস হয়ে পড়বেন তখন আপনার এমন কোন বন্ধু কথা ভাবতে থাকুন,জীবনে যখনই কোন অবস্থায় নার্ভাস হয়ে পড়বেন তখন আপনার এমন কোন বন্ধুর কথা ভাবতে থাকুন
deepgram_nova3,/documentary/documentary_21_d_64.wav,documentary,0.029411764705882353,0.2,একি জায়গায় জন্মগ্রহণ করেছেন একজন,একই জায়গায় জন্মগ্রহণ করেছেন একজন।
deepgram_nova3,/documentary/documentary_22_d_189.wav,documentary,0.015151515151515152,0.13043478260869565,কিন্তু বাবার কাছে চিকিৎসা নিতে হলে ধারাবাহিকভাবে পুরো এক মাস তার কাছে যেতে হবে আর তাই রোগীর ছদ্মবেশ ছেড়ে এবার ক্যামেরা নিয়ে সরাসরি,কিন্তু বাবার কাছে চিকিৎসা নিতে হলে ধারাবাহিকভাবে পুরো একমাস তার কাছে যেতে হবে আর তাই রোগীর ছদ্দবেশ ছেড়ে এবার ক্যামেরা নিয়ে সরাসরি
deepgram_nova3,/documentary/documentary_21_d_290.wav,documentary,0.0,0.0,ইংল্যান্ড বাধ্য হয়,ইংল্যান্ড বাধ্য হয়।
deepgram_nova3,/documentary/documentary_21_d_196.wav,documentary,0.36363636363636365,0.5,প্রিয় সত্য,প্রিয় শুদ্ধ।
deepgram_nova3,/documentary/documentary_21_d_339.wav,documentary,0.043478260869565216,0.25,আগুন লাগিয়ে দেওয়া হোক,আগুন লাগিয়ে দেয়া হোক।
deepgram_nova3,/documentary/documentary_21_d_209.wav,documentary,0.25,0.3333333333333333,হিটলার মনে করতেন,হিজড়া মনে করতেন।
deepgram_nova3,/documentary/documentary_22_d_73.wav,documentary,0.0,0.0,জহুর হুজুর,জহুর হুজুর
deepgram_nova3,/documentary/documentary_22_d_162.wav,documentary,0.0,0.0,বাবার দর্শন পেতে হলে নাকি,বাবার দর্শন পেতে হলে নাকি?
deepgram_nova3,/documentary/documentary_21_d_133.wav,documentary,0.0,0.0,মজদুরের কাজ করতেন এবং,মজদুরের কাজ করতেন এবং
deepgram_nova3,/documentary/documentary_21_d_327.wav,documentary,0.0,0.0,আত্মহত্যা করেছেন,আত্মহত্যা করেছেন?
deepgram_nova3,/documentary/documentary_21_d_107.wav,documentary,0.0,0.0,কোথায় প্রথম সূচনা হয়েছিল জানো তোমরা জার্মানিতে,কোথায় প্রথম সূচনা হয়েছিল জানো তোমরা? জার্মানিতে।
deepgram_nova3,/documentary/documentary_21_d_110.wav,documentary,0.0,0.0,আরেকটি বিষয় হিটলার করে গিয়েছিলেন,আরেকটি বিষয় হিটলার করে গিয়েছিলেন।
deepgram_nova3,/documentary/documentary_21_d_312.wav,documentary,0.0,0.0,পাল হারবার আক্রমণ জার্মানির,পাল হারবার আক্রমণ জার্মানির।
deepgram_nova3,/documentary/documentary_25_d_25.wav,documentary,0.0,0.0,রাতে ঘুমানোর সময় আপনি যদি অনেক কিছু নিয়ে চিন্তার জন্য ঘুমাতে না পারেন,রাতে ঘুমানোর সময় আপনি যদি অনেক কিছু নিয়ে চিন্তার জন্য ঘুমাতে না পারেন
deepgram_nova3,/documentary/documentary_21_d_237.wav,documentary,0.0,0.0,সেই সকল হত্যার পেছনে ছিল,সেই সকল হত্যার পেছনে ছিল।
deepgram_nova3,/documentary/documentary_21_d_345.wav,documentary,0.07692307692307693,0.3333333333333333,খুবই ভাল লাগে,খুবই ভালো লাগে।
deepgram_nova3,/documentary/documentary_22_d_87.wav,documentary,0.0,0.0,প্রতারণার ফাঁদে পড়ে,প্রতারণার ফাঁদে পড়ে?
deepgram_nova3,/documentary/documentary_21_d_154.wav,documentary,0.0,0.0,এবং এই চোখের অসুস্থতার পর,এবং এই চোখের অসুস্থতার পর।
deepgram_nova3,/documentary/documentary_21_d_61.wav,documentary,0.0,0.0,আমরা এই জায়গায় এলাম,আমরা এই জায়গায় এলাম।
deepgram_nova3,/documentary/documentary_21_d_230.wav,documentary,0.21428571428571427,1.0,হিটলারের মাতার,হিটলার মাথার?
deepgram_nova3,/documentary/documentary_21_d_76.wav,documentary,0.038461538461538464,0.3333333333333333,সাহস করে বলে উঠতে পারেন নি,সাহস করে বলে উঠতে পারেননি।
deepgram_nova3,/documentary/documentary_25_d_12.wav,documentary,0.0,0.0,তাই আপনার সেই লক্ষ্যে সফলতার সম্ভাবনাও কমে যায়,তাই আপনার সেই লক্ষ্যে সফলতার সম্ভাবনাও কমে যায়।
deepgram_nova3,/documentary/documentary_25_d_27.wav,documentary,0.031746031746031744,0.15384615384615385,কোনদিন যদি রাতে আপনার ঘুম না হয় এবং সকালে উঠে বিষয়টি ফিল করেন,কোনো দিন যদি রাতে আপনার ঘুম না হয় এবং সকালে উঠে বিষয়টি ফিল করেন
deepgram_nova3,/documentary/documentary_21_d_206.wav,documentary,0.3888888888888889,1.0,হিন্দুদের স্বস্তিক,হিন্দুদের স্বস্তির ছাত্র।
deepgram_nova3,/documentary/documentary_21_d_234.wav,documentary,0.0,0.0,অনেক ঐতিহাসিক মনে করেন যে,অনেক ঐতিহাসিক মনে করেন যে।
deepgram_nova3,/documentary/documentary_21_d_306.wav,documentary,0.0,0.0,তারপর শুরু হয়,তারপর শুরু হয়।
deepgram_nova3,/documentary/documentary_21_d_171.wav,documentary,0.0,0.0,একজন খুব ভালো রাইটার ছিলেন,একজন খুব ভালো রাইটার ছিলেন।
deepgram_nova3,/documentary/documentary_22_d_51.wav,documentary,0.0,0.0,শাস্তি থেকে শুরু করে,শাস্তি থেকে শুরু করে।
deepgram_nova3,/documentary/documentary_22_d_69.wav,documentary,0.0,0.0,এখন তার মাসিক আয়,এখন তার মাসিক আয়
deepgram_nova3,/documentary/documentary_21_d_330.wav,documentary,0.16666666666666666,0.5,পালিয়ে গিয়েছিলেন,পালিয়ে গেছিলেন।
deepgram_nova3,/documentary/documentary_21_d_158.wav,documentary,0.0,0.0,বিশ্বযুদ্ধ শেষ হয়ে গেছে এবং,বিশ্বযুদ্ধ শেষ হয়ে গেছে এবং।
deepgram_nova3,/documentary/documentary_21_d_70.wav,documentary,0.0,0.0,পরবর্তী,পরবর্তী।
deepgram_nova3,/documentary/documentary_21_d_224.wav,documentary,0.0,0.0,আর তারপর থেকে,আর তারপর থেকে?
deepgram_nova3,/documentary/documentary_25_d_58.wav,documentary,0.039473684210526314,0.1875,তার মস্তিষ্ক তখন গিলটি ফিল করা শুরু করে ফলে সে চোখে চোখ রেখে কথা বলতে পারেনা,"তার মস্তিষ্ক তখন গিল্টে ফিল করা শুরু করে, ফলে সে চোখে চোখ রেখে কথা বলতে পারে না।"
deepgram_nova3,/documentary/documentary_22_d_49.wav,documentary,0.5,0.5,এবং তাঁর,এবং স্যার।
deepgram_nova3,/documentary/documentary_21_d_146.wav,documentary,0.0,0.0,হিটলার যোগদান করেন আর্মিতে,হিটলার যোগদান করেন আর্মিতে।
deepgram_nova3,/documentary/documentary_21_d_94.wav,documentary,0.0,0.0,এই কথাটি বলে গেছিলেন,এই কথাটি বলে গেছিলেন।
deepgram_nova3,/documentary/documentary_21_d_179.wav,documentary,0.08333333333333333,0.4444444444444444,সিদ্ধান্ত কি কি ছিল হিটলারের সিদ্ধান্ত কি কি ছিল,সিদ্ধান্ত কী কী ছিল হিটলারের সিদ্ধান্ত কী কী ছিল?
deepgram_nova3,/documentary/documentary_21_d_150.wav,documentary,0.0,0.0,প্রথম বিশ্বযুদ্ধ চলাকালীন,প্রথম বিশ্বযুদ্ধ চলাকালীন।
deepgram_nova3,/documentary/documentary_22_d_89.wav,documentary,0.0,0.0,দিশেহারা তিনি,দিশেহারা তিনি।
deepgram_nova3,/documentary/documentary_21_d_68.wav,documentary,0.0,0.0,লক্ষ লক্ষ ইহুদি জাতিকে,লক্ষ লক্ষ ইহুদি জাতিকে।
deepgram_nova3,/documentary/documentary_21_d_185.wav,documentary,0.06666666666666667,0.2222222222222222,গোটা জার্মানিকে একত্রিত করতে সাহায্য করেছিল হিটলারের এই বইটি,ঘটে জার্মানীকে একত্রিত করতে সাহায্য করেছিল হিটলারের এই বইটি।
deepgram_nova3,/documentary/documentary_22_d_85.wav,documentary,0.0,0.0,ওরফে ল্যাংটা ফকির বয়স,ওরফে ল্যাংটা ফকির বয়স
deepgram_nova3,/documentary/documentary_25_d_18.wav,documentary,0.012658227848101266,0.07692307692307693,আপনার সতেজ লাগে এর কারণ সূর্যের আলো হাড়ের পাশাপাশি মনের সুস্থতার জন্যেও উপকারী,আপনার সতেজ লাগে? এর কারণ সূর্যের আলো হাড়ের পাশাপাশি মনের সুস্থতার জন্যও উপকারী।
deepgram_nova3,/documentary/documentary_21_d_213.wav,documentary,0.0,0.0,তাই কী করতে হবে,তাই কী করতে হবে?
deepgram_nova3,/documentary/documentary_21_d_28.wav,documentary,0.09090909090909091,0.25,যে ছবি আঁকতে ভালোবাসতো,যে ছবি আঁকতে ভালবাসতে।
deepgram_nova3,/documentary/documentary_25_d_21.wav,documentary,0.022727272727272728,0.125,এর কারণ হচ্ছে অতিরিক্ত সময় ধরে ঘুমানো আমাদের দেহে ও ব্রেনের না ধুমানোর সমান প্রভাব ফেলে,এর কারণ হচ্ছে অতিরিক্ত সময় ধরে ঘুমানো আমাদের দেহে ও ব্রেনে না ঘুমানোর সমান প্রভাব ফেলে.
deepgram_nova3,/documentary/documentary_25_d_57.wav,documentary,0.0,0.0,এটা স্বাভাবিক কারণ তার মন তাকে মিথ্যা বলার সঙ্গ দিলেও,এটা স্বাভাবিক কারণ তার মন তাকে মিথ্যা বলার সঙ্গ দিলেও
deepgram_nova3,/documentary/documentary_21_d_117.wav,documentary,0.05,0.5,তিনি সেখান থেকে দুবা,তিনি সেখান থেকে দু' বা' ।
deepgram_nova3,/documentary/documentary_22_d_46.wav,documentary,0.07407407407407407,0.25,এই ডাক্তার জান্নাতুল ফেরদৌস,এই ডাক্তার জান্নাতুল ফেরদৌসকে।
deepgram_nova3,/documentary/documentary_21_d_311.wav,documentary,0.09433962264150944,0.125,ভারী হয়ে যায় হিটলারের পক্ষে তারপর ১৯৪১ খ্রিস্টাব্দে,"ভারী হয়ে যায় হিটলারের পক্ষে, তারপর ১৯৪১ খ্রিস্টপূর্বাব্দে।"
deepgram_nova3,/drama_series/drama_11_d_61.wav,drama_series,0.012658227848101266,0.0625,আমার টাকার তেমন কোন প্রয়োজন নাই আমি একা মানুষ লাখ টাকা দিয়ে করবোটা কি একটা শখ,আমার টাকার তেমন কোনো প্রয়োজন নাই আমি একা মানুষ লাখ টাকা দিয়ে করবোটা কি একটা শখ
deepgram_nova3,/drama_series/drama_10_d_222.wav,drama_series,0.27699530516431925,0.5111111111111111,আমি চতুর আমি চালাক কিন্তু এমন একটা ভাব ধরি যে সবাই ভাবে আমি হাবা বুঝলি ইটস এ সিক্রেট কাওকে বলবি না সে জন্নে আমি ভান দরে থাকি হাবাগোবা না বাট তুই কিন্তু একদম টেনশন নিস না ঠিকাসে আমি তোর জন্য একটা মেয়ে খুজে বের করব,"চতুর, আমি চালাক! কিন্তু এমন একটা ভাণ্ডরি, সবাই ভাবে আমি হাওয়া বুঝলি? It's a secute কাকে বলবি না? সেজন্য আমি ভাণ্ডর থেকে, আমি হাওয়া খাওয়া! কিন্তু তুই টেনশন নিস না, ঠিক আছে? আমি তোর জন্য একটা মেয়ে খুঁজে বের করব!"
